Time (h),Reading (kg),Average (kg),Delta (g)
303.56103,50.1015,50.1002,0.4
303.561042,50.1017,50.0996,-0.7
303.561053,50.1010,50.1003,0.2
303.561065,50.1014,50.1010,1.3
303.561076,50.1001,50.1009,0.4
303.561088,50.1013,50.1004,-0.4
303.5611,50.0983,50.0997,-1.0
303.561111,50.1010,50.0996,-0.6
303.561123,50.1001,50.1000,0.3
303.561134,50.0989,50.1001,0.5
303.561146,50.0993,50.0995,-0.6
303.561157,50.0983,50.0998,0.1
303.561169,50.1012,50.0997,0.1
303.561181,50.0986,50.0992,-0.6
303.561192,50.1017,50.0999,0.2
303.561204,50.0993,50.1007,1.3
303.561215,50.1009,50.0995,-0.5
303.561227,50.1004,50.0995,-0.8
303.561238,50.1012,50.1002,0.6
303.56125,50.0972,50.1002,0.5
303.561262,50.1010,50.0995,-0.8
303.561273,50.1028,50.1003,0.3
303.561285,50.1015,50.1004,1.0
303.561296,50.1020,50.0998,-0.6
303.561308,50.1006,50.0998,-0.5
303.561319,50.1009,50.0999,0.0
303.561331,50.0984,50.1001,0.3
303.561343,50.0986,50.0998,-0.1
303.561354,50.1012,50.0996,-0.5
303.561366,50.1012,50.1003,0.7
303.561377,50.1003,50.1007,1.1
303.561389,50.0993,50.1006,0.2
303.5614,50.0992,50.1001,-0.5
303.561412,50.1014,50.0999,-0.4
303.561424,50.0987,50.0995,-0.7
303.561435,50.1000,50.0987,-1.4
303.561447,50.0996,50.0994,-0.0
303.561458,50.1018,50.1000,1.2
303.56147,50.0985,50.0996,-0.0
303.561481,50.0992,50.0995,-0.3
303.561493,50.1003,50.0991,-0.3
303.561505,50.0978,50.0990,-0.5
303.561516,50.0990,50.0991,0.1
303.561528,50.1016,50.0996,0.7
303.561539,50.1013,50.0998,0.6
303.561551,50.1008,50.0995,0.2
303.561563,50.0977,50.1002,0.2
303.561574,50.1002,50.1006,1.2
303.561586,50.0964,50.0995,-0.7
303.561597,50.1016,50.0999,-0.3
303.561609,50.1001,50.1006,1.0
303.56162,50.1011,50.0998,-0.4
303.561632,50.0982,50.0993,-1.0
303.561644,50.1013,50.0992,-0.5
303.561655,50.1017,50.0996,0.3
303.561667,50.1004,50.1001,0.8
303.561678,50.0979,50.1000,0.5
303.56169,50.1011,50.0996,-0.6
303.561701,50.1025,50.1000,0.3
303.561713,50.0994,50.0997,0.1
303.561725,50.0980,50.0992,-0.8
303.561736,50.0997,50.0996,-0.3
303.561748,50.0980,50.0998,0.5
303.561759,50.0963,50.0999,0.2
303.561771,50.0981,50.1000,0.3
303.561782,50.1009,50.0996,-0.4
303.561794,50.0997,50.0992,-0.6
303.561806,50.1000,50.0990,-0.5
303.561817,50.1003,50.0987,-0.5
303.561829,50.0964,50.0989,-0.2
303.56184,50.0972,50.0986,-0.2
303.561852,50.0994,50.0992,0.5
303.561863,50.1021,50.1004,1.9
303.561875,50.0986,50.1000,0.8
303.561887,50.1007,50.0989,-1.5
303.561898,50.1008,50.0994,-0.4
303.56191,50.0978,50.0998,0.8
303.561921,50.0987,50.0996,-0.2
303.561933,50.1016,50.0999,0.3
303.561944,50.1000,50.1004,1.1
303.561956,50.1012,50.0996,-0.7
303.561968,50.0997,50.1000,-0.4
303.561979,50.1009,50.1002,0.6
303.561991,50.1001,50.1005,0.6
303.562002,50.0990,50.0998,-0.4
303.562014,50.1002,50.0988,-1.4
303.562025,50.0986,50.0990,-0.3
303.562037,50.0987,50.0986,-0.2
303.562049,50.1003,50.0999,0.9
303.56206,50.0976,50.1008,2.1
303.562072,50.1032,50.0999,-0.0
303.562083,50.0975,50.0992,-1.5
303.562095,50.1008,50.0996,-0.3
303.562106,50.0996,50.0999,0.8
303.562118,50.0998,50.0992,-0.7
303.56213,50.1000,50.0990,-0.8
303.562141,50.0988,50.0994,0.4
303.562153,50.0983,50.0992,0.0
303.562164,50.0993,50.0990,-0.4
303.562176,50.1022,50.0993,0.2
303.562187,50.0982,50.1002,1.4
303.562199,50.1000,50.0995,0.0
303.562211,50.0993,50.0994,-0.7
303.562222,50.0991,50.0997,0.1
303.562234,50.0980,50.0988,-0.8
303.562245,50.1006,50.0987,-0.8
303.562257,50.1022,50.0997,0.8
303.562269,50.0986,50.1002,1.1
303.56228,50.0995,50.0999,0.2
303.562292,50.0990,50.0998,-0.4
303.562303,50.0984,50.0994,-0.3
303.562315,50.0974,50.0984,-1.3
303.562326,50.0983,50.0983,-0.7
303.562338,50.1002,50.0988,0.4
303.56235,50.0988,50.0992,0.9
303.562361,50.0963,50.0989,-0.3
303.562373,50.0994,50.0992,0.0
303.562384,50.0993,50.0993,0.6
303.562396,50.1031,50.0998,0.7
303.562407,50.0997,50.1001,0.9
303.562419,50.1009,50.0993,-0.7
303.562431,50.1020,50.1000,0.1
303.562442,50.1016,50.1004,1.0
303.562454,50.0996,50.0995,-1.0
303.562465,50.0996,50.0992,-1.5
303.562488,50.1014,50.0999,0.6
303.562488,50.0975,50.0996,0.5
303.5625,50.0998,50.0994,-0.4
303.562512,50.0988,50.1000,0.3
303.562523,50.1001,50.0998,0.4
303.562535,50.0983,50.1002,0.5
303.562546,50.0995,50.0999,0.1
303.562558,50.1002,50.1003,0.2
303.562569,50.1021,50.1003,0.5
303.562581,50.1005,50.0997,-0.7
303.562593,50.0996,50.0998,-0.1
303.562604,50.1009,50.1005,0.8
303.562616,50.1006,50.1006,1.0
303.562627,50.1025,50.0994,-1.2
303.562639,50.0978,50.0988,-2.0
303.56265,50.0997,50.0991,-0.3
303.562662,50.0992,50.0995,0.5
303.562674,50.1007,50.0999,0.7
303.562685,50.1002,50.0999,0.1
303.562697,50.0998,50.0996,-0.3
303.562708,50.0989,50.0995,-0.1
303.56272,50.0997,50.0995,-0.1
303.562731,50.0995,50.1004,1.0
303.562743,50.1006,50.1004,0.9
303.562755,50.1008,50.0996,-0.7
303.562766,50.0985,50.1007,0.5
303.562778,50.1000,50.1010,1.2
303.562801,50.0980,50.1000,-0.7
303.562813,50.1012,50.0992,-1.5
303.562824,50.0996,50.0995,0.1
303.562836,50.0989,50.0994,0.2
303.562847,50.0988,50.0996,0.1
303.562859,50.1007,50.1003,1.1
303.56287,50.0992,50.1003,0.7
303.562882,50.0988,50.0997,-0.5
303.562894,50.1016,50.0999,-0.2
303.562905,50.0984,50.1000,0.5
303.562917,50.1007,50.0995,-0.5
303.562928,50.0995,50.0996,-0.2
303.56294,50.0992,50.0993,-0.3
303.562951,50.1002,50.0994,-0.0
303.562963,50.0991,50.1002,0.9
303.562975,50.1004,50.0998,0.3
303.562986,50.1019,50.0993,-0.8
303.562998,50.0992,50.0996,-0.0
303.563009,50.1000,50.0997,0.3
303.563021,50.0978,50.0992,-0.4
303.563032,50.1000,50.0982,-1.6
303.563044,50.1002,50.0985,-0.7
303.563056,50.0999,50.0990,0.8
303.563067,50.1014,50.0994,0.8
303.563079,50.0979,50.0992,0.1
303.56309,50.1014,50.0988,-0.6
303.563102,50.0990,50.0995,0.5
303.563113,50.0982,50.0990,-0.3
303.563125,50.1019,50.0992,-0.2
303.563137,50.0993,50.0992,-0.2
303.563137,50.1016,50.0995,0.5
303.56316,50.0956,50.0998,0.7
303.563171,50.1025,50.0992,-0.5
303.563183,50.0996,50.0995,-0.3
303.563194,50.1000,50.0994,0.0
303.563206,50.1008,50.0989,-0.7
303.563218,50.0989,50.0992,-0.0
303.563229,50.1000,50.0999,0.9
303.563241,50.0985,50.1000,0.7
303.563252,50.0994,50.0997,-0.3
303.563264,50.1004,50.1000,0.2
303.563275,50.0981,50.0992,-0.4
303.563287,50.1000,50.0988,-1.3
303.563299,50.0977,50.0996,0.2
303.56331,50.1013,50.0993,0.2
303.563322,50.1013,50.0993,-0.1
303.563333,50.0987,50.0997,0.2
303.563345,50.0992,50.0998,0.2
303.563356,50.1023,50.0996,-0.4
303.563368,50.0990,50.0997,-0.1
303.56338,50.0968,50.0995,-0.5
303.563391,50.0964,50.0983,-1.2
303.563403,50.1022,50.0980,-1.2
303.563414,50.1006,50.0995,1.5
303.563426,50.0986,50.0997,1.2
303.563438,50.1004,50.1000,0.4
303.563449,50.0996,50.0998,0.2
303.563461,50.1008,50.1003,0.3
303.563472,50.1006,50.0998,-0.5
303.563484,50.1004,50.0989,-1.6
303.563495,50.1010,50.0988,-0.8
303.563507,50.0968,50.0990,-0.0
303.563519,50.0988,50.0993,0.5
303.56353,50.0990,50.0997,0.5
303.563542,50.1003,50.0993,-0.1
303.563553,50.0994,50.0999,0.1
303.563565,50.1010,50.1001,0.7
303.563576,50.0975,50.0998,-0.2
303.563588,50.1011,50.0997,-0.5
303.5636,50.1007,50.1005,0.7
303.563611,50.0989,50.0996,-0.0
303.563623,50.1025,50.0997,-0.7
303.563634,50.1000,50.1000,0.4
303.563646,50.0998,50.0993,-0.6
303.563657,50.1006,50.0993,-0.7
303.563669,50.0995,50.0998,0.5
303.563681,50.1013,50.1004,1.2
303.563692,50.1017,50.0997,-0.3
303.563704,50.0987,50.0989,-1.5
303.563715,50.1002,50.0988,-1.0
303.563727,50.1009,50.0993,0.5
303.563738,50.1006,50.0988,0.0
303.56375,50.1004,50.0990,-0.5
303.563762,50.1001,50.1005,1.8
303.563773,50.1000,50.0998,0.7
303.563785,50.0999,50.0996,-0.8
303.563796,50.0992,50.0993,-0.5
303.563808,50.0997,50.0991,-0.3
303.563819,50.0988,50.1000,0.7
303.563831,50.0971,50.1003,1.1
303.563843,50.0992,50.0999,-0.2
303.563854,50.1012,50.0995,-0.6
303.563866,50.0998,50.0991,-0.6
303.563877,50.1000,50.0990,-0.6
303.563889,50.0991,50.0991,-0.0
303.5639,50.0988,50.0985,-0.7
303.563912,50.0992,50.0995,0.3
303.563924,50.1011,50.1000,1.3
303.563935,50.0993,50.0998,0.1
303.563947,50.0991,50.0999,-0.4
303.563958,50.1020,50.1000,0.0
303.56397,50.0996,50.0997,-0.3
303.563981,50.0992,50.0999,-0.0
303.563993,50.1011,50.0996,-0.1
303.564005,50.0992,50.0998,0.1
303.564016,50.0993,50.0995,-0.2
303.564028,50.1003,50.0990,-0.5
303.564039,50.1003,50.0993,0.0
303.564051,50.1014,50.1006,1.4
303.564063,50.0968,50.1002,0.6
303.564074,50.1008,50.1000,-0.5
303.564086,50.1039,50.1007,0.4
303.564097,50.1035,50.1004,0.5
303.564109,50.1013,50.1006,0.0
303.56412,50.1020,50.1008,0.1
303.564132,50.1009,50.1007,-0.1
303.564144,50.0998,50.1006,-0.4
303.564155,50.1016,50.0999,-0.9
303.564167,50.1007,50.0996,-0.6
303.564178,50.1011,50.1000,0.2
303.56419,50.0993,50.0998,0.3
303.564201,50.0999,50.0999,-0.1
303.564213,50.0992,50.1004,0.8
303.564225,50.0990,50.0994,-0.5
303.564236,50.0998,50.1003,0.3
303.564248,50.1024,50.1010,1.5
303.564259,50.1021,50.1004,-0.2
303.564271,50.0992,50.1002,-0.7
303.564282,50.0981,50.0999,-0.3
303.564294,50.1000,50.0992,-0.9
303.564306,50.0988,50.0989,-0.9
303.564317,50.1016,50.1001,1.0
303.564329,50.1013,50.1007,1.7
303.56434,50.1005,50.1005,0.2
303.564352,50.1035,50.1003,-0.6
303.564363,50.0981,50.1001,-0.4
303.564375,50.1012,50.1000,-0.2
303.564387,50.1040,50.1008,0.8
303.564398,50.0984,50.1007,0.8
303.56441,50.1012,50.0998,-1.0
303.564421,50.0987,50.0994,-1.2
303.564433,50.0990,50.0989,-0.8
303.564444,50.0995,50.0996,0.2
303.564456,50.0993,50.1002,1.2
303.564468,50.1007,50.1002,0.5
303.564479,50.0981,50.0996,-0.6
303.564491,50.0997,50.0988,-1.2
303.564502,50.0997,50.0993,-0.0
303.564514,50.0992,50.0997,0.8
303.564525,50.1030,50.0996,0.3
303.564537,50.1019,50.0998,0.3
303.564549,50.1006,50.1000,0.3
303.56456,50.1006,50.1002,0.3
303.564572,50.1024,50.1002,0.2
303.564583,50.1011,50.1000,-0.0
303.564595,50.0984,50.1006,0.4
303.564606,50.0984,50.1001,-0.3
303.564618,50.1019,50.0995,-1.1
303.56463,50.1006,50.0995,-0.5
303.564641,50.1005,50.0997,0.1
303.564653,50.0992,50.0998,0.1
303.564664,50.1008,50.0998,0.1
303.564676,50.1008,50.0996,0.0
303.564688,50.0996,50.0998,0.2
303.564699,50.1008,50.1005,1.1
303.564711,50.0996,50.1005,0.6
303.564722,50.1019,50.1007,0.4
303.564734,50.0984,50.1006,0.3
303.564745,50.1024,50.1001,-0.8
303.564757,50.1012,50.1003,0.1
303.564769,50.1015,50.0989,-1.3
303.56478,50.0998,50.0989,-1.7
303.564792,50.0997,50.0993,0.2
303.564803,50.1010,50.0994,0.4
303.564815,50.1013,50.1003,1.4
303.564826,50.1014,50.0998,0.3
303.564838,50.1009,50.0995,-0.7
303.56485,50.0987,50.0997,-0.2
303.564861,50.1006,50.0994,-0.4
303.564873,50.1004,50.0995,0.1
303.564884,50.1031,50.1001,0.7
303.564896,50.1007,50.0999,0.2
303.564907,50.0998,50.0989,-1.3
303.564919,50.1016,50.0996,-0.2
303.564931,50.1010,50.1005,1.5
303.564942,50.1017,50.1008,1.1
303.564954,50.1002,50.1009,0.4
303.564965,50.1032,50.0996,-1.3
303.564977,50.0999,50.0998,-1.0
303.564988,50.0997,50.0994,-0.5
303.565,50.0995,50.0991,-0.7
303.565012,50.1006,50.0995,0.2
303.565023,50.1045,50.0998,0.5
303.565035,50.1014,50.1007,1.1
303.565046,50.1008,50.1006,0.5
303.565058,50.0995,50.0992,-1.5
303.565069,50.1013,50.1005,0.3
303.565081,50.1003,50.1011,1.9
303.565093,50.1002,50.1002,-0.6
303.565104,50.1001,50.0997,-1.1
303.565116,50.0971,50.0994,-1.0
303.565127,50.0987,50.0995,-0.2
303.565139,50.0998,50.0998,0.4
303.56515,50.0980,50.1003,0.6
303.565162,50.1024,50.1010,1.0
303.565174,50.1032,50.1008,0.3
303.565185,50.1002,50.1002,-0.8
303.565197,50.0997,50.1002,-0.5
303.565208,50.1009,50.1003,-0.1
303.56522,50.0991,50.1000,-0.3
303.565231,50.1006,50.0999,-0.3
303.565243,50.1021,50.0998,-0.3
303.565255,50.1008,50.0998,-0.1
303.565266,50.1013,50.1001,0.3
303.565278,50.0997,50.1004,0.7
303.565289,50.0992,50.1001,0.0
303.565301,50.1021,50.1001,-0.3
303.565313,50.1028,50.1011,0.9
303.565324,50.1012,50.1003,0.1
303.565336,50.0980,50.0992,-1.6
303.565347,50.0990,50.0998,-0.3
303.565359,50.0973,50.0998,0.8
303.56537,50.0995,50.0992,-0.8
303.565382,50.1014,50.1002,0.7
303.565394,50.0996,50.1001,0.8
303.565405,50.0979,50.0995,-0.7
303.565417,50.1010,50.0994,-0.6
303.565428,50.1001,50.0995,-0.1
303.56544,50.1028,50.0995,0.2
303.565451,50.0996,50.0995,0.4
303.565463,50.1001,50.0991,-0.9
303.565475,50.0981,50.0992,-0.4
303.565486,50.1009,50.0991,0.1
303.565498,50.1030,50.1002,1.2
303.565509,50.1021,50.1008,1.5
303.565521,50.1018,50.1007,0.2
303.565532,50.1007,50.1005,-0.5
303.565544,50.1013,50.1003,-0.4
303.565556,50.1004,50.0998,-0.7
303.565567,50.0992,50.1000,-0.3
303.565579,50.0988,50.0994,-0.6
303.56559,50.0984,50.0998,-0.3
303.565602,50.1020,50.1009,1.5
303.565613,50.0996,50.1014,1.7
303.565625,50.0994,50.1006,-0.4
303.565637,50.0998,50.0997,-1.6
303.565648,50.0999,50.0998,-0.6
303.56566,50.0995,50.0995,0.0
303.565671,50.1017,50.0991,-0.8
303.565683,50.1021,50.0994,-0.3
303.565694,50.1008,50.1000,0.8
303.565706,50.0988,50.1006,1.0
303.565718,50.1015,50.1007,0.5
303.565729,50.0990,50.1003,-0.4
303.565741,50.0994,50.1004,-0.2
303.565752,50.0990,50.0999,-0.3
303.565764,50.0993,50.0990,-1.1
303.565775,50.1000,50.0997,0.0
303.565787,50.0998,50.0998,0.6
303.565799,50.1012,50.1004,0.7
303.56581,50.0998,50.1003,0.5
303.565822,50.1027,50.1003,-0.0
303.565833,50.1017,50.1007,0.8
303.565845,50.1028,50.1004,0.1
303.565856,50.0998,50.1003,-0.4
303.565868,50.0997,50.0996,-0.9
303.56588,50.1015,50.1000,-0.2
303.565891,50.1004,50.1007,1.2
303.565903,50.1003,50.1004,0.2
303.565914,50.1004,50.1003,-0.3
303.565926,50.0997,50.0998,-0.6
303.565938,50.1000,50.0993,-0.8
303.565949,50.1009,50.0995,-0.1
303.565961,50.1008,50.0999,0.6
303.565972,50.1001,50.0995,0.2
303.565984,50.0986,50.0988,-1.1
303.565995,50.0990,50.1000,0.6
303.566007,50.0997,50.1001,1.0
303.566019,50.1019,50.0997,-0.2
303.56603,50.1003,50.1002,0.3
303.566042,50.1019,50.0999,0.1
303.566053,50.1024,50.1009,0.8
303.566065,50.1010,50.1013,1.3
303.566076,50.1009,50.1007,-0.5
303.566088,50.0978,50.1001,-0.9
303.5661,50.1020,50.0991,-1.7
303.566111,50.0999,50.0988,-1.0
303.566123,50.1012,50.0993,0.2
303.566134,50.1021,50.0994,0.3
303.566146,50.0986,50.0998,0.4
303.566157,50.1018,50.1000,0.3
303.566169,50.0987,50.0998,-0.2
303.566181,50.1024,50.1000,0.2
303.566192,50.1020,50.1003,0.3
303.566204,50.1031,50.1006,0.4
303.566215,50.1016,50.1014,1.2
303.566227,50.0995,50.1010,0.2
303.566238,50.1007,50.1002,-0.8
303.56625,50.1018,50.1008,0.4
303.566262,50.1010,50.1008,0.5
303.566273,50.1017,50.1006,-0.4
303.566285,50.1013,50.1012,0.6
303.566296,50.1003,50.1004,-0.4
303.566308,50.0986,50.0996,-1.5
303.566319,50.1012,50.0993,-1.0
303.566331,50.0986,50.0990,-0.5
303.566343,50.1012,50.0987,-0.4
303.566354,50.0988,50.0999,1.0
303.566366,50.0995,50.0999,0.9
303.566377,50.0994,50.1006,0.6
303.566389,50.1030,50.1007,0.9
303.5664,50.1015,50.0999,-0.8
303.566412,50.1032,50.1006,0.2
303.566424,50.1023,50.1000,-0.0
303.566435,50.1015,50.0993,-1.5
303.566447,50.0994,50.0999,-0.0
303.566458,50.1007,50.1005,0.9
303.56647,50.0993,50.1006,0.5
303.566481,50.1000,50.0994,-1.2
303.566493,50.1017,50.0992,-1.2
303.566505,50.1017,50.0998,0.6
303.566516,50.0998,50.0997,0.2
303.566528,50.1010,50.1001,0.4
303.566539,50.1003,50.1000,-0.1
303.566551,50.0999,50.1000,-0.1
303.566563,50.1022,50.1003,0.2
303.566574,50.0985,50.0999,-0.4
303.566586,50.1012,50.1000,-0.6
303.566597,50.1035,50.1006,0.8
303.566609,50.1005,50.1010,1.2
303.56662,50.1000,50.1002,-0.7
303.566632,50.1005,50.0997,-1.4
303.566644,50.1014,50.1005,0.4
303.566655,50.1003,50.1009,1.2
303.566667,50.1014,50.1009,0.5
303.566678,50.1012,50.1008,-0.1
303.56669,50.1018,50.1013,0.6
303.566701,50.1016,50.1006,-0.2
303.566713,50.1036,50.1004,-0.8
303.566725,50.0997,50.1000,-0.6
303.566736,50.1016,50.1007,0.5
303.566748,50.1000,50.1014,1.3
303.566759,50.0986,50.1003,-0.7
303.566771,50.0994,50.0995,-1.8
303.566782,50.0983,50.1004,0.4
303.566794,50.1003,50.1005,0.9
303.566806,50.1004,50.1001,-0.3
303.566817,50.1029,50.1003,-0.3
303.566829,50.1007,50.1009,1.0
303.56684,50.1004,50.1010,0.4
303.566852,50.1007,50.1013,0.4
303.566863,50.0992,50.1007,-0.2
303.566875,50.1016,50.1002,-1.2
303.566887,50.0994,50.1004,-0.4
303.566898,50.1013,50.1002,-0.0
303.56691,50.1016,50.0998,-0.6
303.566921,50.0997,50.1000,-0.1
303.566933,50.0987,50.0994,-0.4
303.566944,50.1019,50.0997,-0.2
303.566956,50.1016,50.0999,0.7
303.566968,50.1013,50.1000,0.2
303.566979,50.1021,50.1006,0.5
303.566991,50.0983,50.1012,1.2
303.567002,50.0997,50.1005,-0.1
303.567014,50.1023,50.0999,-1.1
303.567025,50.0981,50.0997,-0.5
303.567037,50.1000,50.0998,-0.1
303.567049,50.1013,50.1003,0.5
303.56706,50.0990,50.1003,0.4
303.567072,50.1019,50.1000,-0.3
303.567083,50.1012,50.0997,-0.4
303.567095,50.1011,50.0991,-0.9
303.567106,50.0989,50.0993,-0.5
303.567118,50.1026,50.0993,0.2
303.56713,50.0992,50.0991,-0.5
303.567141,50.0997,50.0998,0.5
303.567153,50.1000,50.1008,1.6
303.567164,50.1008,50.1012,1.3
303.567176,50.1001,50.1010,0.3
303.567187,50.1010,50.1008,-0.5
303.567199,50.1004,50.0997,-1.1
303.567211,50.1001,50.0992,-1.5
303.567222,50.1017,50.1005,1.1
303.567234,50.1013,50.1007,1.4
303.567245,50.1014,50.1005,-0.2
303.567257,50.1000,50.0999,-1.0
303.567269,50.1021,50.1003,-0.2
303.56728,50.0992,50.1006,0.6
303.567292,50.1023,50.1013,1.1
303.567303,50.0994,50.1012,0.6
303.567315,50.0992,50.0998,-1.5
303.567326,50.1011,50.0999,-1.2
303.567338,50.0997,50.1003,0.7
303.56735,50.1013,50.1002,0.3
303.567361,50.1024,50.1010,0.9
303.567373,50.0993,50.1012,1.1
303.567384,50.1028,50.1008,-0.1
303.567396,50.0998,50.1003,-0.8
303.567407,50.1025,50.1001,-1.1
303.567419,50.1024,50.1010,0.8
303.567431,50.1020,50.1007,0.3
303.567442,50.1006,50.1007,0.1
303.567454,50.0979,50.1000,-0.9
303.567465,50.1004,50.0998,-1.0
303.567477,50.1005,50.1001,0.2
303.567488,50.0994,50.1001,-0.0
303.5675,50.1004,50.1004,0.2
303.567512,50.1005,50.1004,0.5
303.567523,50.0981,50.0998,-0.7
303.567535,50.1020,50.0998,-0.6
303.567546,50.0999,50.0999,0.2
303.567558,50.1000,50.0995,-0.6
303.567569,50.1002,50.0998,0.1
303.567581,50.0995,50.0995,-0.1
303.567593,50.1010,50.0997,-0.0
303.567604,50.0993,50.0997,0.0
303.567616,50.0994,50.0995,-0.0
303.567627,50.0986,50.0999,0.1
303.567639,50.1008,50.1007,1.1
303.56765,50.0974,50.0995,-0.2
303.567662,50.0996,50.0990,-1.4
303.567674,50.1004,50.0992,-0.5
303.567685,50.1008,50.1001,1.2
303.567697,50.1000,50.1001,0.3
303.567708,50.1012,50.0996,-0.5
303.56772,50.0999,50.0996,-0.1
303.567731,50.1004,50.0995,-0.2
303.567743,50.0996,50.0997,0.0
303.567755,50.1018,50.1000,0.6
303.567766,50.1004,50.1001,0.4
303.567778,50.0992,50.0997,-0.0
303.567789,50.0982,50.0997,-0.4
303.567801,50.0996,50.0998,0.1
303.567813,50.0977,50.0995,-0.3
303.567824,50.0993,50.1000,0.4
303.567836,50.0988,50.1000,0.3
303.567847,50.1019,50.1000,0.2
303.567859,50.0982,50.1001,0.2
303.56787,50.1023,50.0998,-0.3
303.567882,50.0985,50.1001,0.0
303.567894,50.1024,50.0998,0.1
303.567905,50.1000,50.1001,0.4
303.567917,50.1007,50.0999,-0.0
303.567928,50.0993,50.0997,-0.8
303.56794,50.0992,50.0993,-0.6
303.567951,50.1020,50.0989,-0.9
303.567963,50.1003,50.0995,0.3
303.567975,50.0990,50.1003,1.2
303.567986,50.1009,50.1005,0.8
303.567998,50.1006,50.1000,-0.3
303.568009,50.0992,50.0995,-0.8
303.568021,50.0989,50.0992,-0.8
303.568032,50.0987,50.0993,-0.1
303.568044,50.0981,50.0993,0.1
303.568056,50.1004,50.0997,0.5
303.568067,50.1013,50.1003,1.0
303.568079,50.0990,50.1002,0.5
303.56809,50.1022,50.0999,-0.3
303.568102,50.1008,50.0996,-0.9
303.568113,50.1016,50.0990,-1.1
303.568125,50.0992,50.0997,0.3
303.568137,50.1027,50.0997,0.1
303.568148,50.1008,50.0998,-0.1
303.56816,50.1016,50.0998,0.0
303.568171,50.1008,50.1001,0.2
303.568183,50.1015,50.1004,0.6
303.568194,50.0988,50.1002,-0.0
303.568206,50.0992,50.1000,-0.5
303.568218,50.1044,50.1006,0.4
303.568229,50.1007,50.1005,0.2
303.568241,50.1000,50.0996,-1.3
303.568252,50.0984,50.1000,-0.5
303.568264,50.0975,50.1003,0.8
303.568275,50.1006,50.1007,0.4
303.568287,50.1023,50.1003,-0.1
303.568299,50.1014,50.1000,-0.5
303.56831,50.1008,50.1011,1.0
303.568322,50.0995,50.1005,0.5
303.568333,50.1008,50.1000,-1.0
303.568345,50.0980,50.1005,-0.1
303.568356,50.1002,50.0999,-0.4
303.568368,50.0988,50.0997,-0.5
303.56838,50.1005,50.0998,-0.2
303.568391,50.1000,50.0998,0.1
303.568403,50.1031,50.1004,0.8
303.568414,50.1025,50.1011,1.4
303.568426,50.0991,50.1004,-0.2
303.568438,50.1000,50.1004,-0.6
303.568449,50.0995,50.1004,0.2
303.568461,50.0996,50.1007,0.4
303.568472,50.1018,50.1004,-0.2
303.568484,50.0996,50.1007,-0.2
303.568495,50.1017,50.1011,0.8
303.568507,50.1012,50.1005,-0.6
303.568519,50.0990,50.1004,-0.7
303.56853,50.1018,50.1003,-0.2
303.568542,50.0988,50.1006,0.5
303.568553,50.1010,50.1006,0.4
303.568565,50.1005,50.0998,-0.7
303.568576,50.0984,50.0992,-1.2
303.568588,50.1020,50.0999,0.5
303.5686,50.1004,50.1002,1.0
303.568611,50.1041,50.1008,0.9
303.568623,50.1010,50.1012,0.9
303.568634,50.0982,50.1006,-0.3
303.568646,50.1004,50.0999,-1.5
303.568657,50.0980,50.0998,-0.6
303.568669,50.1000,50.0994,-0.6
303.568681,50.0984,50.0997,0.0
303.568692,50.1006,50.0998,0.4
303.568704,50.0987,50.0993,-0.6
303.568715,50.1010,50.0997,0.0
303.568727,50.1014,50.1001,0.9
303.568738,50.0983,50.1000,0.1
303.56875,50.1008,50.1002,0.2
303.568762,50.1028,50.1007,0.6
303.568773,50.0983,50.1007,0.7
303.568785,50.0983,50.1007,-0.2
303.568796,50.1013,50.1014,0.8
303.568808,50.1005,50.1012,0.2
303.568819,50.1010,50.1004,-0.9
303.568831,50.0992,50.0996,-1.4
303.568843,50.1016,50.0996,-0.8
303.568854,50.1001,50.1003,0.6
303.568866,50.1000,50.1005,0.7
303.568877,50.1000,50.1002,-0.3
303.568889,50.1014,50.1004,0.1
303.5689,50.0999,50.1000,-0.1
303.568912,50.1011,50.1000,-0.5
303.568924,50.1030,50.1004,0.3
303.568935,50.0997,50.1007,0.9
303.568947,50.1024,50.1005,-0.1
303.568958,50.0989,50.1005,-0.2
303.56897,50.1031,50.1002,-0.3
303.568981,50.1018,50.1006,-0.2
303.568993,50.1004,50.1014,1.1
303.569005,50.0999,50.1011,0.5
303.569016,50.1015,50.1008,-0.4
303.569028,50.1024,50.1002,-0.9
303.569039,50.1028,50.1004,-0.4
303.569051,50.1020,50.1006,0.3
303.569063,50.0996,50.1007,0.1
303.569074,50.0996,50.1006,-0.2
303.569086,50.0965,50.1001,-0.5
303.569097,50.1029,50.1003,-0.4
303.569109,50.1001,50.1006,0.5
303.56912,50.0996,50.1000,-0.4
303.569132,50.0996,50.0997,-0.8
303.569144,50.1020,50.0998,-0.1
303.569155,50.0990,50.0996,-0.4
303.569167,50.1012,50.0986,-1.6
303.569178,50.0978,50.0994,0.0
303.56919,50.1002,50.0999,1.0
303.569201,50.1024,50.0997,0.1
303.569213,50.1002,50.1002,0.4
303.569225,50.1002,50.1005,0.8
303.569236,50.1016,50.1001,-0.4
303.569248,50.0999,50.0999,-0.6
303.569259,50.0984,50.0997,-0.1
303.569271,50.0977,50.0993,-0.6
303.569282,50.1003,50.0999,0.1
303.569294,50.0984,50.1010,1.6
303.569306,50.0983,50.1003,0.1
303.569317,50.1001,50.1003,-0.5
