Time,ID,Grade,A,B,C,D,F,N
2020-03-13 09:55:52,001666,B,0.08,0.78,0.12,0.01,0.00,0.00
2020-03-13 10:08:13,001667,C,0.00,0.27,0.66,0.06,0.01,0.00
2020-03-13 10:08:26,001668,C,0.02,0.15,0.69,0.13,0.01,0.00
2020-03-13 10:08:29,001669,B,0.05,0.74,0.15,0.05,0.00,0.00
2020-03-13 10:12:33,001670,A,0.56,0.41,0.02,0.00,0.00,0.00
2020-03-13 10:16:09,001671,C,0.03,0.08,0.50,0.31,0.08,0.00
2020-03-13 10:18:04,001672,N,0.01,0.00,0.00,0.00,0.00,0.99
2020-03-13 10:21:18,001673,B,0.02,0.70,0.28,0.00,0.00,0.00
2020-03-13 10:26:52,001674,C,0.01,0.17,0.81,0.01,0.00,0.00
2020-03-13 10:26:55,001675,A,0.99,0.01,0.00,0.00,0.00,0.00
2020-03-13 10:26:59,001676,N,0.06,0.00,0.00,0.00,0.00,0.94
2020-03-13 10:27:57,001677,B,0.45,0.45,0.09,0.00,0.00,0.01
2020-03-13 10:37:01,001678,B,0.39,0.51,0.09,0.01,0.00,0.00
2020-03-13 10:49:01,001679,B,0.09,0.64,0.24,0.02,0.00,0.00
2020-03-13 10:49:59,001680,B,0.12,0.84,0.04,0.00,0.00,0.00
2020-03-13 10:50:02,001681,C,0.02,0.23,0.67,0.08,0.01,0.00
2020-03-13 10:59:16,001682,N,0.06,0.00,0.00,0.00,0.00,0.94
2020-03-13 11:01:57,001683,A,0.99,0.00,0.00,0.00,0.00,0.00
2020-03-13 11:15:48,001684,A,0.76,0.07,0.02,0.02,0.01,0.12
2020-03-13 11:16:30,001685,A,0.65,0.27,0.08,0.01,0.00,0.00
2020-03-13 11:17:45,001686,B,0.26,0.68,0.05,0.01,0.00,0.00
2020-03-13 11:22:32,001687,C,0.01,0.03,0.91,0.05,0.00,0.00
2020-03-13 11:24:25,001688,C,0.00,0.08,0.90,0.03,0.00,0.00
2020-03-13 11:26:30,001689,A,0.63,0.34,0.02,0.00,0.00,0.00
2020-03-13 11:26:41,001690,B,0.03,0.86,0.10,0.01,0.00,0.00
2020-03-13 11:26:48,001691,B,0.07,0.73,0.19,0.01,0.00,0.00
2020-03-13 11:26:54,001692,C,0.00,0.20,0.65,0.15,0.00,0.00
2020-03-13 11:32:59,001693,B,0.02,0.89,0.09,0.01,0.00,0.00
2020-03-13 11:33:04,001694,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 11:41:46,001695,A,0.76,0.19,0.01,0.01,0.00,0.02
2020-03-13 11:42:12,001696,C,0.10,0.40,0.49,0.01,0.00,0.00
2020-03-13 11:42:16,001697,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 11:43:23,001698,C,0.01,0.02,0.85,0.05,0.01,0.07
2020-03-13 11:48:01,001699,A,0.94,0.05,0.00,0.00,0.00,0.00
2020-03-13 11:48:05,001700,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 11:50:33,001701,D,0.00,0.01,0.43,0.49,0.06,0.00
2020-03-13 11:56:18,001702,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 12:06:59,001703,D,0.04,0.07,0.35,0.52,0.02,0.00
2020-03-13 12:07:23,001704,N,0.12,0.00,0.00,0.00,0.00,0.88
2020-03-13 12:07:27,001705,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 12:12:30,001706,N,0.02,0.00,0.00,0.00,0.00,0.98
2020-03-13 12:13:42,001707,N,0.21,0.01,0.01,0.01,0.01,0.76
2020-03-13 12:15:08,001708,A,0.60,0.37,0.03,0.00,0.00,0.00
2020-03-13 12:17:43,001709,N,0.01,0.00,0.00,0.00,0.00,0.99
2020-03-13 12:17:46,001710,N,0.01,0.00,0.00,0.00,0.00,0.99
2020-03-13 12:18:52,001711,A,0.90,0.03,0.02,0.01,0.01,0.04
2020-03-13 12:19:54,001712,N,0.01,0.00,0.00,0.00,0.00,0.99
2020-03-13 12:19:57,001713,N,0.01,0.00,0.00,0.00,0.00,0.98
2020-03-13 12:20:14,001714,D,0.00,0.00,0.27,0.73,0.00,0.00
2020-03-13 12:21:37,001715,C,0.00,0.03,0.89,0.08,0.00,0.00
2020-03-13 12:21:48,001716,A,0.85,0.08,0.04,0.01,0.01,0.01
2020-03-13 12:21:52,001717,N,0.01,0.00,0.00,0.00,0.00,0.99
2020-03-13 12:23:06,001718,C,0.00,0.30,0.70,0.00,0.00,0.00
2020-03-13 12:23:10,001719,A,0.61,0.37,0.02,0.00,0.00,0.00
2020-03-13 12:23:13,001720,A,0.75,0.24,0.01,0.00,0.00,0.00
2020-03-13 12:23:20,001721,N,0.00,0.00,0.00,0.00,0.00,0.99
2020-03-13 12:23:23,001722,N,0.00,0.00,0.00,0.00,0.00,0.99
2020-03-13 12:23:38,001723,N,0.03,0.00,0.00,0.00,0.01,0.97
2020-03-13 12:23:41,001724,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 12:24:24,001725,B,0.41,0.57,0.01,0.00,0.00,0.00
2020-03-13 12:24:36,001726,C,0.00,0.01,0.99,0.00,0.00,0.00
2020-03-13 12:24:56,001727,A,0.91,0.09,0.00,0.00,0.00,0.00
2020-03-13 12:25:13,001728,C,0.08,0.23,0.42,0.24,0.03,0.00
2020-03-13 12:25:28,001729,N,0.01,0.00,0.00,0.00,0.00,0.99
2020-03-13 12:25:32,001730,N,0.01,0.00,0.00,0.00,0.00,0.99
2020-03-13 12:26:03,001731,N,0.01,0.00,0.00,0.00,0.00,0.99
2020-03-13 12:26:06,001732,N,0.01,0.00,0.00,0.00,0.00,0.99
2020-03-13 12:26:56,001733,N,0.06,0.00,0.00,0.00,0.01,0.93
2020-03-13 12:26:59,001734,N,0.00,0.00,0.00,0.00,0.00,0.99
2020-03-13 12:27:34,001735,A,0.85,0.11,0.02,0.01,0.00,0.00
2020-03-13 12:27:37,001736,N,0.01,0.00,0.00,0.00,0.00,0.98
2020-03-13 12:28:12,001737,D,0.06,0.10,0.15,0.57,0.12,0.00
2020-03-13 12:28:15,001738,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 12:30:58,001739,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 12:31:02,001740,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 12:31:22,001741,C,0.00,0.05,0.94,0.01,0.00,0.00
2020-03-13 12:31:33,001742,N,0.00,0.00,0.00,0.00,0.00,0.99
2020-03-13 12:32:21,001743,C,0.00,0.28,0.70,0.02,0.00,0.00
2020-03-13 12:35:57,001744,B,0.27,0.58,0.15,0.00,0.00,0.00
2020-03-13 12:37:33,001745,B,0.09,0.80,0.10,0.01,0.00,0.00
2020-03-13 12:37:51,001746,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 12:37:54,001747,B,0.16,0.74,0.07,0.02,0.00,0.00
2020-03-13 12:38:04,001748,B,0.02,0.71,0.23,0.02,0.01,0.00
2020-03-13 12:38:20,001749,C,0.00,0.00,0.91,0.09,0.00,0.00
2020-03-13 12:38:35,001750,D,0.00,0.01,0.14,0.68,0.16,0.00
2020-03-13 12:38:46,001751,D,0.00,0.00,0.14,0.85,0.01,0.00
2020-03-13 12:39:15,001752,B,0.15,0.78,0.05,0.00,0.00,0.00
2020-03-13 12:40:06,001753,C,0.30,0.32,0.33,0.04,0.01,0.00
2020-03-13 12:40:10,001754,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 12:40:13,001755,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 12:40:17,001756,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 12:40:56,001757,N,0.05,0.00,0.00,0.00,0.00,0.95
2020-03-13 12:40:58,001758,C,0.00,0.03,0.96,0.01,0.00,0.00
2020-03-13 12:41:02,001759,C,0.00,0.00,0.96,0.04,0.00,0.00
2020-03-13 12:41:06,001760,C,0.00,0.00,0.96,0.03,0.00,0.00
2020-03-13 12:41:35,001761,C,0.00,0.36,0.63,0.01,0.00,0.00
2020-03-13 12:41:38,001762,A,0.58,0.36,0.05,0.01,0.01,0.01
2020-03-13 12:41:41,001763,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 12:42:55,001764,C,0.00,0.00,0.49,0.48,0.04,0.00
2020-03-13 12:42:58,001765,C,0.00,0.00,0.96,0.04,0.00,0.00
2020-03-13 12:43:34,001766,B,0.00,0.96,0.04,0.00,0.00,0.00
2020-03-13 12:43:38,001767,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 12:44:00,001768,A,0.95,0.01,0.00,0.00,0.01,0.03
2020-03-13 12:44:03,001769,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 12:44:07,001770,N,0.05,0.00,0.00,0.00,0.01,0.94
2020-03-13 12:46:36,001771,A,0.97,0.02,0.00,0.00,0.00,0.01
2020-03-13 12:47:03,001772,C,0.01,0.29,0.36,0.28,0.06,0.00
2020-03-13 12:47:09,001773,C,0.00,0.09,0.88,0.02,0.01,0.00
2020-03-13 12:48:41,001774,N,0.06,0.09,0.18,0.15,0.19,0.33
2020-03-13 12:48:49,001775,C,0.00,0.25,0.70,0.04,0.01,0.00
2020-03-13 12:48:58,001776,F,0.01,0.04,0.21,0.22,0.53,0.00
2020-03-13 12:49:15,001777,B,0.23,0.62,0.08,0.06,0.01,0.01
2020-03-13 12:49:19,001778,B,0.03,0.51,0.41,0.04,0.00,0.00
2020-03-13 12:49:26,001779,A,0.46,0.44,0.09,0.01,0.00,0.00
2020-03-13 12:49:29,001780,A,0.74,0.23,0.03,0.00,0.00,0.00
2020-03-13 12:50:09,001781,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 12:50:13,001782,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 12:50:21,001783,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 12:50:24,001784,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 12:50:53,001785,C,0.00,0.03,0.89,0.08,0.00,0.00
2020-03-13 12:51:07,001786,B,0.09,0.47,0.41,0.02,0.00,0.00
2020-03-13 12:51:10,001787,N,0.04,0.00,0.00,0.00,0.00,0.95
2020-03-13 12:51:25,001788,A,0.71,0.15,0.11,0.01,0.00,0.01
2020-03-13 12:51:29,001789,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 12:52:05,001790,C,0.03,0.16,0.71,0.07,0.02,0.01
2020-03-13 12:52:19,001791,A,0.89,0.03,0.06,0.01,0.00,0.00
2020-03-13 12:52:36,001792,A,0.80,0.12,0.01,0.00,0.00,0.06
2020-03-13 12:52:40,001793,C,0.00,0.15,0.73,0.09,0.02,0.00
2020-03-13 12:52:51,001794,C,0.00,0.01,0.97,0.02,0.00,0.00
2020-03-13 12:53:01,001795,C,0.05,0.38,0.49,0.05,0.01,0.02
2020-03-13 12:53:04,001796,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 12:53:09,001797,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 12:54:05,001798,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 12:54:09,001799,N,0.00,0.00,0.00,0.00,0.01,0.99
2020-03-13 12:54:25,001800,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 12:54:32,001801,C,0.01,0.21,0.71,0.07,0.00,0.00
2020-03-13 12:54:36,001802,A,0.55,0.38,0.04,0.01,0.01,0.01
2020-03-13 12:54:42,001803,C,0.00,0.00,0.63,0.37,0.01,0.00
2020-03-13 12:54:46,001804,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 12:55:03,001805,C,0.24,0.36,0.38,0.02,0.00,0.00
2020-03-13 12:55:12,001806,C,0.00,0.11,0.87,0.01,0.00,0.00
2020-03-13 12:55:17,001807,B,0.00,0.42,0.42,0.14,0.02,0.00
2020-03-13 12:56:18,001808,B,0.01,0.72,0.24,0.03,0.01,0.00
2020-03-13 12:56:21,001809,B,0.14,0.67,0.09,0.02,0.02,0.07
2020-03-13 12:56:25,001810,B,0.08,0.80,0.03,0.01,0.01,0.07
2020-03-13 12:56:37,001811,A,0.92,0.03,0.00,0.00,0.00,0.04
2020-03-13 12:56:40,001812,N,0.00,0.00,0.00,0.00,0.00,0.99
2020-03-13 12:57:31,001813,C,0.06,0.18,0.64,0.11,0.01,0.00
2020-03-13 12:57:44,001814,A,0.59,0.34,0.06,0.01,0.00,0.00
2020-03-13 12:58:02,001815,A,0.52,0.38,0.04,0.01,0.01,0.03
2020-03-13 12:58:09,001816,A,0.52,0.38,0.07,0.02,0.01,0.00
2020-03-13 12:58:13,001817,N,0.04,0.00,0.00,0.00,0.01,0.94
2020-03-13 12:58:16,001818,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 12:58:21,001819,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 12:58:23,001820,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 12:58:35,001821,A,0.56,0.22,0.02,0.03,0.01,0.16
2020-03-13 12:58:39,001822,A,0.85,0.05,0.02,0.03,0.01,0.05
2020-03-13 12:58:48,001823,C,0.00,0.21,0.60,0.18,0.01,0.00
2020-03-13 12:59:00,001824,C,0.01,0.22,0.62,0.09,0.02,0.05
2020-03-13 12:59:03,001825,C,0.00,0.04,0.95,0.00,0.00,0.00
2020-03-13 12:59:08,001826,B,0.25,0.45,0.18,0.04,0.02,0.05
2020-03-13 12:59:14,001827,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 12:59:26,001828,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 12:59:30,001829,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 12:59:54,001830,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 12:59:58,001831,N,0.16,0.00,0.00,0.01,0.04,0.79
2020-03-13 13:00:53,001832,B,0.00,0.79,0.13,0.07,0.01,0.00
2020-03-13 13:00:56,001833,C,0.00,0.35,0.60,0.05,0.01,0.00
2020-03-13 13:01:12,001834,C,0.00,0.07,0.83,0.09,0.01,0.00
2020-03-13 13:02:25,001835,C,0.00,0.06,0.88,0.06,0.00,0.00
2020-03-13 13:02:43,001836,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 13:03:29,001837,N,0.00,0.00,0.00,0.00,0.01,0.99
2020-03-13 13:03:33,001838,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 13:03:54,001839,B,0.00,0.58,0.37,0.04,0.00,0.00
2020-03-13 13:05:13,001840,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 13:05:16,001841,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 13:05:31,001842,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 13:05:34,001843,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 13:05:43,001844,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 13:05:57,001845,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 13:06:00,001846,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 13:06:16,001847,N,0.00,0.00,0.00,0.00,0.01,0.99
2020-03-13 13:06:27,001848,N,0.00,0.00,0.00,0.00,0.01,0.99
2020-03-13 13:06:34,001849,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 13:06:37,001850,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 13:06:44,001851,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 13:06:47,001852,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 13:06:51,001853,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 13:07:00,001854,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 13:07:03,001855,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 13:07:20,001856,B,0.02,0.80,0.16,0.01,0.00,0.01
2020-03-13 13:07:23,001857,B,0.00,0.74,0.21,0.05,0.00,0.00
2020-03-13 13:07:27,001858,C,0.00,0.33,0.55,0.12,0.00,0.00
2020-03-13 13:07:31,001859,N,0.01,0.00,0.00,0.01,0.07,0.90
2020-03-13 13:07:34,001860,N,0.03,0.02,0.02,0.01,0.04,0.87
2020-03-13 13:07:39,001861,N,0.02,0.00,0.00,0.01,0.04,0.93
2020-03-13 13:07:42,001862,N,0.25,0.01,0.00,0.01,0.08,0.66
2020-03-13 13:07:49,001863,C,0.00,0.07,0.58,0.33,0.02,0.00
2020-03-13 13:07:52,001864,D,0.00,0.02,0.16,0.63,0.19,0.00
2020-03-13 13:08:05,001865,A,0.71,0.27,0.01,0.00,0.00,0.00
2020-03-13 13:08:15,001866,C,0.00,0.24,0.37,0.28,0.06,0.06
2020-03-13 13:08:18,001867,C,0.00,0.29,0.30,0.26,0.05,0.10
2020-03-13 13:08:22,001868,C,0.00,0.21,0.38,0.30,0.07,0.04
2020-03-13 13:08:26,001869,B,0.00,0.34,0.23,0.26,0.08,0.09
2020-03-13 13:08:29,001870,D,0.00,0.27,0.13,0.34,0.16,0.10
2020-03-13 13:08:57,001871,B,0.03,0.79,0.07,0.08,0.02,0.00
2020-03-13 13:09:00,001872,B,0.00,0.75,0.14,0.08,0.01,0.01
2020-03-13 13:09:03,001873,D,0.00,0.23,0.16,0.25,0.13,0.23
2020-03-13 13:09:07,001874,B,0.00,0.33,0.13,0.32,0.10,0.13
2020-03-13 13:09:10,001875,B,0.00,0.36,0.16,0.32,0.07,0.09
2020-03-13 13:09:35,001876,D,0.00,0.28,0.19,0.33,0.10,0.11
2020-03-13 13:09:38,001877,B,0.00,0.33,0.18,0.32,0.09,0.08
2020-03-13 13:09:57,001878,B,0.00,0.34,0.16,0.30,0.10,0.11
2020-03-13 13:10:23,001879,B,0.00,0.35,0.17,0.29,0.09,0.11
2020-03-13 13:11:02,001880,D,0.00,0.36,0.16,0.36,0.05,0.07
2020-03-13 13:11:06,001881,D,0.00,0.31,0.22,0.37,0.05,0.05
2020-03-13 13:11:09,001882,D,0.00,0.28,0.15,0.39,0.07,0.11
2020-03-13 13:11:13,001883,D,0.00,0.30,0.20,0.38,0.05,0.07
2020-03-13 13:11:16,001884,B,0.00,0.34,0.24,0.33,0.04,0.04
2020-03-13 13:11:19,001885,B,0.00,0.37,0.19,0.31,0.06,0.08
2020-03-13 13:11:24,001886,D,0.00,0.33,0.19,0.34,0.07,0.06
2020-03-13 13:11:27,001887,B,0.00,0.95,0.03,0.02,0.00,0.00
2020-03-13 13:11:31,001888,B,0.01,0.93,0.03,0.02,0.00,0.00
2020-03-13 13:11:34,001889,B,0.03,0.56,0.09,0.26,0.05,0.01
2020-03-13 13:11:41,001890,B,0.00,0.48,0.15,0.31,0.06,0.00
2020-03-13 13:11:51,001891,D,0.00,0.22,0.14,0.46,0.11,0.07
2020-03-13 13:11:54,001892,D,0.00,0.23,0.18,0.37,0.12,0.11
2020-03-13 13:12:00,001893,D,0.00,0.17,0.10,0.49,0.16,0.08
2020-03-13 13:12:05,001894,D,0.00,0.20,0.14,0.44,0.14,0.08
2020-03-13 13:12:09,001895,D,0.00,0.24,0.12,0.34,0.14,0.16
2020-03-13 13:12:11,001896,D,0.00,0.13,0.11,0.44,0.15,0.17
2020-03-13 13:12:15,001897,D,0.00,0.19,0.10,0.40,0.16,0.14
2020-03-13 13:12:44,001898,D,0.00,0.17,0.09,0.45,0.18,0.11
2020-03-13 13:12:48,001899,D,0.00,0.17,0.09,0.39,0.19,0.17
2020-03-13 13:12:52,001900,D,0.00,0.23,0.10,0.40,0.15,0.12
2020-03-13 13:12:55,001901,D,0.00,0.18,0.17,0.40,0.13,0.12
2020-03-13 13:13:01,001902,D,0.01,0.14,0.09,0.41,0.13,0.23
2020-03-13 13:13:04,001903,D,0.00,0.20,0.11,0.47,0.15,0.07
2020-03-13 13:13:08,001904,D,0.00,0.19,0.13,0.39,0.15,0.13
2020-03-13 13:13:13,001905,D,0.01,0.20,0.14,0.36,0.12,0.18
2020-03-13 13:13:17,001906,D,0.00,0.20,0.12,0.44,0.12,0.10
2020-03-13 13:13:26,001907,D,0.00,0.18,0.10,0.46,0.16,0.11
2020-03-13 13:13:29,001908,D,0.00,0.14,0.11,0.46,0.14,0.14
2020-03-13 13:13:36,001909,D,0.00,0.11,0.09,0.58,0.10,0.12
2020-03-13 13:13:39,001910,D,0.00,0.21,0.11,0.43,0.13,0.11
2020-03-13 13:13:43,001911,D,0.00,0.19,0.13,0.49,0.11,0.08
2020-03-13 13:14:05,001912,D,0.00,0.15,0.10,0.43,0.19,0.13
2020-03-13 13:14:10,001913,D,0.00,0.16,0.10,0.50,0.16,0.08
2020-03-13 13:14:13,001914,D,0.00,0.12,0.10,0.49,0.18,0.12
2020-03-13 13:14:24,001915,D,0.00,0.11,0.09,0.49,0.19,0.11
2020-03-13 13:14:27,001916,D,0.00,0.14,0.10,0.46,0.17,0.13
2020-03-13 13:14:31,001917,D,0.00,0.13,0.10,0.51,0.16,0.11
2020-03-13 13:14:34,001918,D,0.00,0.12,0.11,0.55,0.14,0.07
2020-03-13 13:14:38,001919,D,0.00,0.16,0.09,0.47,0.17,0.11
2020-03-13 13:14:42,001920,D,0.00,0.15,0.11,0.45,0.17,0.11
2020-03-13 13:15:29,001921,D,0.01,0.19,0.10,0.30,0.13,0.27
2020-03-13 13:15:33,001922,D,0.00,0.14,0.08,0.43,0.16,0.19
2020-03-13 13:15:53,001923,D,0.00,0.19,0.06,0.34,0.15,0.26
2020-03-13 13:15:57,001924,D,0.00,0.10,0.08,0.41,0.18,0.22
2020-03-13 13:16:01,001925,D,0.00,0.12,0.07,0.38,0.16,0.26
2020-03-13 13:16:05,001926,D,0.00,0.16,0.09,0.38,0.15,0.22
2020-03-13 13:16:08,001927,D,0.00,0.12,0.09,0.45,0.15,0.19
2020-03-13 13:16:11,001928,N,0.00,0.09,0.07,0.30,0.13,0.41
2020-03-13 13:17:08,001929,D,0.00,0.18,0.12,0.41,0.16,0.13
2020-03-13 13:17:12,001930,D,0.00,0.14,0.08,0.34,0.18,0.26
2020-03-13 13:17:23,001931,D,0.00,0.15,0.06,0.39,0.13,0.27
2020-03-13 13:17:37,001932,B,0.00,0.90,0.05,0.04,0.00,0.00
2020-03-13 13:17:41,001933,B,0.07,0.68,0.08,0.14,0.03,0.00
2020-03-13 13:17:45,001934,D,0.00,0.17,0.08,0.41,0.15,0.18
2020-03-13 13:17:49,001935,B,0.01,0.80,0.15,0.03,0.01,0.00
2020-03-13 13:17:52,001936,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 13:17:58,001937,C,0.00,0.22,0.76,0.02,0.00,0.00
2020-03-13 13:18:16,001938,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 13:18:19,001939,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 13:18:23,001940,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 13:18:26,001941,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 13:18:33,001942,B,0.00,0.91,0.08,0.01,0.00,0.00
2020-03-13 13:18:37,001943,B,0.00,0.95,0.04,0.00,0.00,0.00
2020-03-13 13:18:44,001944,B,0.00,0.84,0.13,0.03,0.00,0.00
2020-03-13 13:18:46,001945,B,0.36,0.60,0.01,0.01,0.01,0.00
2020-03-13 13:18:49,001946,B,0.29,0.68,0.02,0.00,0.00,0.00
2020-03-13 13:18:54,001947,B,0.36,0.55,0.08,0.00,0.00,0.00
2020-03-13 13:18:59,001948,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 13:19:03,001949,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 13:19:06,001950,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 13:19:18,001951,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 13:19:22,001952,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 13:19:25,001953,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 13:19:28,001954,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 13:19:31,001955,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 13:19:34,001956,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 13:19:38,001957,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 13:19:42,001958,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 13:19:58,001959,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 13:20:01,001960,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 13:20:14,001961,N,0.01,0.00,0.00,0.00,0.00,0.99
2020-03-13 13:20:18,001962,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 13:20:21,001963,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 13:20:25,001964,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 13:20:28,001965,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 13:20:32,001966,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 13:20:35,001967,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 13:20:38,001968,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 13:20:42,001969,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 13:20:46,001970,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 13:21:25,001971,N,0.01,0.00,0.00,0.00,0.00,0.99
2020-03-13 13:21:29,001972,N,0.01,0.00,0.00,0.00,0.00,0.98
2020-03-13 13:21:33,001973,N,0.01,0.00,0.00,0.00,0.00,0.99
2020-03-13 13:21:37,001974,N,0.02,0.00,0.00,0.00,0.00,0.98
2020-03-13 13:21:46,001975,D,0.07,0.01,0.13,0.45,0.05,0.29
2020-03-13 13:21:49,001976,D,0.01,0.00,0.20,0.63,0.10,0.06
2020-03-13 13:22:09,001977,N,0.06,0.00,0.00,0.00,0.00,0.94
2020-03-13 13:22:12,001978,N,0.05,0.00,0.00,0.00,0.00,0.95
2020-03-13 13:22:31,001979,N,0.06,0.00,0.00,0.00,0.00,0.94
2020-03-13 13:22:34,001980,N,0.04,0.00,0.00,0.00,0.00,0.96
2020-03-13 13:22:38,001981,N,0.07,0.00,0.00,0.00,0.00,0.93
2020-03-13 13:28:34,001982,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 13:28:37,001983,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 13:28:40,001984,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 13:28:51,001985,A,0.92,0.06,0.01,0.00,0.00,0.01
2020-03-13 13:28:54,001986,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 13:28:58,001987,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 13:29:00,001988,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 13:29:05,001989,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 13:29:08,001990,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 13:29:27,001991,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 13:29:30,001992,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 13:29:34,001993,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 13:29:37,001994,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 13:33:58,001995,B,0.01,0.55,0.42,0.02,0.00,0.00
2020-03-13 13:34:35,001996,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-13 13:34:39,001997,C,0.00,0.21,0.78,0.01,0.00,0.00
