Time,ID,Grade,A,B,C,D,F,N
2020-02-28 17:37:07,001598,B,0.32,0.63,0.05,0.01,0.00,0.00
2020-02-28 17:39:17,001599,D,0.00,0.00,0.04,0.81,0.14,0.00
2020-02-28 17:44:53,001600,B,0.41,0.56,0.01,0.01,0.00,0.01
2020-02-28 17:45:20,001601,B,0.00,0.53,0.39,0.06,0.03,0.00
2020-02-28 17:47:23,001602,B,0.43,0.52,0.03,0.02,0.00,0.00
2020-02-28 17:47:30,001603,B,0.46,0.49,0.05,0.00,0.00,0.00
2020-02-28 17:48:19,001604,D,0.00,0.01,0.44,0.55,0.01,0.00
2020-02-28 17:55:08,001605,D,0.00,0.04,0.38,0.47,0.10,0.00
2020-02-28 17:56:10,001606,B,0.25,0.35,0.31,0.07,0.02,0.00
2020-02-28 17:57:15,001607,B,0.12,0.52,0.34,0.01,0.01,0.00
2020-02-28 18:02:12,001608,B,0.00,0.69,0.29,0.01,0.00,0.00
2020-02-28 18:05:01,001609,C,0.02,0.45,0.50,0.01,0.01,0.00
2020-02-28 18:08:02,001610,B,0.10,0.87,0.02,0.00,0.00,0.00
2020-02-28 18:10:36,001611,D,0.00,0.05,0.27,0.48,0.21,0.00
2020-02-28 18:26:03,001612,B,0.01,0.74,0.21,0.01,0.03,0.00
2020-02-28 18:34:13,001613,C,0.01,0.06,0.56,0.30,0.07,0.00
2020-02-28 18:34:23,001614,B,0.09,0.41,0.40,0.04,0.06,0.00
2020-02-28 18:45:09,001615,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-02-28 18:50:35,001618,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-02-28 18:50:43,001619,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-02-28 18:50:52,001620,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-02-28 18:55:32,001621,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-02-28 18:55:42,001622,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-02-29 10:13:38,001340,B,0.02,0.68,0.25,0.05,0.00,0.00
2020-02-29 10:13:56,001341,D,0.07,0.11,0.07,0.73,0.01,0.00
2020-02-29 10:14:12,001342,A,0.68,0.32,0.00,0.00,0.00,0.00
2020-02-29 10:14:36,001343,B,0.35,0.54,0.04,0.05,0.02,0.00
2020-02-29 10:16:24,001344,B,0.00,0.71,0.26,0.01,0.01,0.00
2020-02-29 10:16:47,001345,C,0.00,0.34,0.52,0.10,0.04,0.00
2020-02-29 10:17:00,001346,B,0.25,0.73,0.01,0.00,0.00,0.00
2020-02-29 10:17:14,001347,B,0.33,0.35,0.24,0.05,0.02,0.00
2020-02-29 10:17:37,001348,A,0.43,0.38,0.07,0.10,0.01,0.00
2020-02-29 10:17:50,001349,C,0.04,0.12,0.70,0.11,0.03,0.00
2020-02-29 10:18:04,001350,C,0.18,0.15,0.62,0.03,0.02,0.00
2020-03-01 06:48:06,001625,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-02 09:23:44,001627,N,0.00,0.02,0.07,0.34,0.08,0.48
2020-03-02 09:29:53,001628,N,0.00,0.02,0.03,0.22,0.05,0.68
2020-03-02 13:31:36,001631,D,0.03,0.11,0.18,0.63,0.04,0.01
2020-03-02 13:33:35,001632,N,0.00,0.12,0.04,0.23,0.02,0.58
2020-03-02 13:36:08,001633,N,0.00,0.21,0.05,0.14,0.01,0.59
2020-03-02 13:37:26,001634,A,0.70,0.23,0.04,0.01,0.01,0.02
2020-03-02 13:39:15,001635,N,0.02,0.02,0.03,0.00,0.01,0.92
2020-03-02 13:45:11,001636,B,0.22,0.46,0.04,0.02,0.01,0.27
2020-03-02 14:03:17,001637,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-03 06:11:24,001639,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-03 10:43:36,001640,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-03 11:40:10,001641,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-04 11:02:33,001643,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-05 08:22:24,001645,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-05 08:54:40,001646,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-06 10:38:29,001509,B,0.27,0.65,0.04,0.03,0.00,0.00
2020-03-06 21:01:40,001648,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-08 13:41:34,001509,B,0.27,0.65,0.04,0.03,0.00,0.00
2020-03-08 13:41:41,001510,B,0.45,0.54,0.01,0.00,0.00,0.00
2020-03-08 13:41:46,001511,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-08 13:41:52,001512,C,0.02,0.15,0.69,0.13,0.01,0.00
2020-03-08 13:41:58,001513,B,0.14,0.84,0.01,0.00,0.00,0.00
2020-03-08 13:42:07,001514,B,0.06,0.60,0.29,0.04,0.01,0.00
2020-03-08 13:47:29,001515,B,0.15,0.43,0.24,0.17,0.01,0.00
2020-03-08 13:47:41,001516,B,0.01,0.62,0.36,0.01,0.00,0.00
2020-03-08 14:14:17,001509,B,0.25,0.51,0.22,0.01,0.00,0.01
2020-03-08 14:17:05,001509,B,0.25,0.51,0.22,0.01,0.00,0.01
2020-03-08 14:17:23,001509,B,0.25,0.51,0.22,0.01,0.00,0.01
2020-03-08 14:17:45,001512,C,0.00,0.00,0.97,0.03,0.00,0.00
2020-03-08 14:17:59,001512,C,0.00,0.00,0.97,0.03,0.00,0.00
2020-03-08 14:18:14,001509,B,0.25,0.51,0.22,0.01,0.00,0.01
2020-03-08 14:23:39,001510,A,0.54,0.32,0.07,0.00,0.00,0.07
2020-03-08 15:07:49,001650,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-08 15:16:43,001651,N,0.01,0.00,0.00,0.00,0.00,0.99
2020-03-08 15:16:51,001652,N,0.00,0.00,0.00,0.00,0.00,0.99
2020-03-08 15:17:42,001653,A,0.61,0.04,0.00,0.00,0.00,0.34
2020-03-08 15:17:55,001654,A,0.76,0.18,0.00,0.00,0.00,0.05
2020-03-08 15:18:39,001655,A,0.88,0.06,0.06,0.00,0.00,0.00
2020-03-08 15:19:03,001656,A,0.78,0.12,0.09,0.00,0.00,0.00
2020-03-08 15:19:46,001657,C,0.07,0.06,0.65,0.18,0.02,0.02
2020-03-08 15:22:05,001658,N,0.00,0.00,0.01,0.01,0.01,0.97
2020-03-08 15:22:16,001659,C,0.00,0.02,0.97,0.01,0.00,0.00
2020-03-08 15:24:56,001661,C,0.00,0.08,0.78,0.00,0.00,0.13
2020-03-08 15:25:42,001662,N,0.12,0.01,0.01,0.01,0.02,0.83
2020-03-08 15:25:57,001663,C,0.01,0.02,0.95,0.01,0.01,0.01
2020-03-08 15:26:14,001664,C,0.02,0.05,0.74,0.11,0.02,0.06
2020-03-08 15:26:17,001665,C,0.01,0.01,0.79,0.05,0.01,0.13
2020-03-08 15:26:26,001666,C,0.01,0.03,0.57,0.02,0.01,0.36
2020-03-08 15:26:32,001667,C,0.00,0.00,0.80,0.10,0.09,0.01
2020-03-08 15:33:25,001669,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-08 15:35:30,001671,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-08 15:41:55,001674,C,0.00,0.03,0.97,0.00,0.00,0.00
2020-03-08 15:42:18,001675,C,0.00,0.00,0.48,0.05,0.02,0.44
2020-03-08 15:44:53,001677,N,0.00,0.00,0.11,0.01,0.01,0.86
2020-03-08 15:44:59,001678,N,0.00,0.00,0.29,0.04,0.02,0.66
2020-03-08 15:45:06,001679,C,0.00,0.00,0.68,0.10,0.08,0.14
2020-03-08 15:48:00,001681,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-08 15:48:42,001682,N,0.12,0.04,0.00,0.00,0.00,0.83
2020-03-08 15:50:55,001683,N,0.00,0.00,0.00,0.00,0.00,0.99
2020-03-08 15:51:16,001684,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-08 15:51:22,001685,N,0.01,0.08,0.27,0.02,0.01,0.60
2020-03-08 15:52:56,001687,C,0.00,0.00,0.92,0.04,0.01,0.03
2020-03-08 15:53:02,001688,C,0.00,0.00,0.89,0.04,0.01,0.06
2020-03-08 15:53:10,001689,N,0.04,0.02,0.03,0.00,0.00,0.91
2020-03-08 15:53:35,001690,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-08 15:54:08,001691,N,0.01,0.00,0.00,0.00,0.00,0.99
2020-03-08 15:54:11,001692,N,0.01,0.00,0.01,0.02,0.05,0.91
2020-03-08 15:54:25,001693,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-08 15:56:48,001695,C,0.00,0.00,0.90,0.07,0.03,0.01
2020-03-08 15:58:44,001696,C,0.00,0.00,0.85,0.11,0.03,0.01
2020-03-08 15:59:02,001697,N,0.01,0.00,0.00,0.00,0.00,0.99
2020-03-08 16:00:10,001698,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-08 16:03:24,001699,N,0.01,0.00,0.00,0.00,0.00,0.99
2020-03-08 16:03:48,001700,N,0.01,0.00,0.00,0.00,0.00,0.98
2020-03-08 16:04:14,001701,N,0.09,0.00,0.01,0.00,0.00,0.90
2020-03-08 16:04:24,001702,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-08 16:04:35,001703,N,0.01,0.00,0.00,0.00,0.00,0.99
2020-03-08 16:04:54,001704,N,0.00,0.01,0.02,0.00,0.00,0.97
2020-03-08 16:05:18,001705,A,0.91,0.03,0.00,0.00,0.00,0.06
2020-03-08 16:05:56,001706,B,0.12,0.40,0.19,0.01,0.00,0.27
2020-03-08 16:06:05,001707,N,0.36,0.09,0.00,0.00,0.00,0.54
2020-03-08 16:06:12,001708,A,0.73,0.11,0.00,0.00,0.00,0.16
2020-03-08 16:06:33,001709,N,0.23,0.06,0.12,0.02,0.00,0.56
2020-03-08 16:06:37,001710,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-08 16:06:42,001711,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-08 16:06:50,001712,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-08 16:06:57,001713,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-08 16:08:40,001715,A,0.76,0.08,0.09,0.01,0.01,0.05
2020-03-08 16:08:51,001716,N,0.03,0.00,0.00,0.00,0.00,0.97
2020-03-08 16:08:59,001717,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-08 16:09:07,001718,N,0.01,0.02,0.01,0.01,0.01,0.95
2020-03-08 16:09:28,001719,A,0.47,0.25,0.02,0.00,0.00,0.25
2020-03-08 16:10:00,001720,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-08 16:10:07,001721,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-08 16:10:10,001722,A,0.98,0.01,0.00,0.00,0.00,0.01
2020-03-08 16:10:15,001723,N,0.01,0.00,0.00,0.00,0.00,0.99
2020-03-08 16:10:24,001724,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-08 16:10:35,001725,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-08 16:10:45,001726,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-08 16:10:57,001727,A,0.86,0.09,0.03,0.00,0.01,0.01
2020-03-08 16:11:16,001728,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-08 16:11:28,001729,A,0.79,0.09,0.03,0.00,0.00,0.09
2020-03-08 16:11:43,001730,N,0.01,0.00,0.00,0.00,0.00,0.99
2020-03-08 16:11:46,001731,A,0.81,0.11,0.00,0.00,0.00,0.08
2020-03-08 16:11:54,001732,N,0.30,0.19,0.00,0.00,0.00,0.50
2020-03-08 16:11:58,001733,A,0.94,0.04,0.01,0.00,0.00,0.01
2020-03-08 16:12:08,001734,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-08 16:12:20,001735,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-08 16:12:36,001736,A,0.50,0.09,0.01,0.00,0.00,0.39
2020-03-08 16:12:40,001737,N,0.09,0.01,0.00,0.00,0.00,0.90
2020-03-08 16:12:46,001738,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-08 16:13:15,001739,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-08 16:13:19,001740,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-08 16:13:31,001741,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-08 16:14:00,001742,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-08 16:14:07,001743,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-08 16:14:47,001744,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-08 16:14:52,001745,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-08 16:15:01,001746,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-08 16:15:04,001747,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-08 16:15:48,001748,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-08 16:15:55,001749,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-08 16:16:07,001750,N,0.06,0.01,0.00,0.00,0.00,0.93
2020-03-08 16:16:16,001751,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-08 16:16:52,001752,A,0.79,0.12,0.04,0.00,0.00,0.06
2020-03-08 16:17:10,001753,N,0.14,0.15,0.02,0.00,0.00,0.68
2020-03-08 16:17:15,001754,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-08 16:17:22,001755,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-08 16:17:25,001756,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-08 16:17:32,001757,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-08 16:17:36,001758,N,0.21,0.15,0.04,0.00,0.00,0.60
2020-03-08 16:17:41,001759,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-08 16:17:45,001760,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-08 16:18:44,001761,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-08 16:18:59,001762,N,0.00,0.00,0.00,0.00,0.00,0.99
2020-03-08 16:19:17,001763,N,0.20,0.01,0.00,0.00,0.00,0.79
2020-03-08 16:19:28,001764,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-08 16:19:32,001765,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-08 16:19:43,001766,N,0.00,0.00,0.00,0.00,0.00,0.99
2020-03-08 16:21:25,001769,N,0.01,0.00,0.00,0.00,0.00,0.99
2020-03-08 16:21:42,001770,N,0.01,0.00,0.00,0.00,0.00,0.99
2020-03-08 16:22:01,001771,C,0.01,0.02,0.93,0.01,0.00,0.03
